name,time,Bandsteering,Channel,ChannelWidth,Medium_available,Phyrate,RX-Broadcasts,RX-Discards,RX-Errors,RX-KBytes,RX-Multicasts,RX-Packets,RX-Unicasts,RX_bitRate,TX-Broadcasts,TX-Discards,TX-Errors,TX-KBytes,TX-Multicasts,TX-Packets,TX-Unicasts,TX_bitRate,apband,apmac
ap-statis,2019-05-02T10:25:15+02:00,1,40,80,79,198,158,0,0,49786,4689,498053,493206,2614.29,8723,0,0,1204887,10904,936484,916858,53376,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:25:31+02:00,1,40,80,79,198,158,0,0,49786,4689,498056,493210,119,8728,0,0,1204888,10905,936492,916900,341,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:25:46+02:00,1,40,80,79,198,158,0,0,49789,4689,498068,493221,1549.33,8732,0,0,1204912,10905,936545,916911,13214.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:26:01+02:00,1,40,80,79,198,158,0,0,49789,4690,498073,493228,154.133,8737,0,0,1204913,10911,936557,916960,531.733,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:26:31+02:00,1,40,80,78,198,158,0,0,49791,4696,498091,493237,67.2,8749,0,0,1204957,10922,936661,917033,11101.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:26:46+02:00,1,40,80,76,198,158,0,0,49795,4696,498107,493253,1963.2,8751,0,0,1204981,10923,936718,917045,13186.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:27:01+02:00,1,40,80,78,198,158,0,0,49795,4697,498109,493255,68.2667,8756,0,0,1204982,10928,936729,917086,462.933,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:27:46+02:00,1,40,80,76,198,158,0,0,49814,4697,498259,493404,2346.13,8767,0,0,1205362,10934,937097,917397,14075.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:29:01+02:00,1,40,80,77,198,158,0,0,49821,4704,498308,493446,1302.4,8784,0,0,1205434,10962,937294,917549,13877.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:29:16+02:00,1,40,80,73,198,158,0,0,49838,4710,498479,493611,9349.33,8787,0,0,1205839,10968,937617,917862,220914,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:29:31+02:00,1,40,80,80,198,158,0,0,49839,4710,498488,493620,531.733,8791,0,0,1205840,10975,937628,917908,640.533,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:29:46+02:00,1,40,80,80,198,158,0,0,49842,4716,498501,493628,1764.27,8791,0,0,1205863,10976,937680,917914,12724.8,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:30:16+02:00,1,40,80,77,198,158,0,0,49843,4716,498508,493638,73.1429,8801,0,0,1205886,10983,937744,917964,12281.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:30:31+02:00,1,40,80,81,198,158,0,0,49849,4716,498523,493650,3081.5,8801,0,0,1205889,10984,937758,918014,1641.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:30:46+02:00,1,40,80,81,198,158,0,0,49851,4716,498534,493662,1323.73,8806,0,0,1205911,10986,937809,918024,12313.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:31:01+02:00,1,40,80,80,198,158,0,0,49851,4717,498538,493664,113.067,8806,0,0,1205913,10996,937822,918068,637.867,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:31:16+02:00,1,40,80,76,198,158,0,0,49868,4723,498689,493814,9056,8807,0,0,1206290,11002,938146,918344,205947,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:31:31+02:00,1,40,80,76,198,158,0,0,49870,4723,498707,493829,1156.8,8811,0,0,1206292,11003,938166,918395,1437.33,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:32:01+02:00,1,40,80,74,198,158,0,0,49880,4733,498764,493874,453.867,8814,0,0,1206334,11020,938262,918476,690.667,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:32:16+02:00,1,40,80,75,198,158,0,0,49884,4739,498794,493898,2402.67,8818,0,0,1206358,11027,938336,918492,13347.2,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:32:31+02:00,1,40,80,74,198,158,0,0,49885,4739,498805,493908,460.8,8822,0,0,1206360,11028,938350,918542,875.733,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:32:46+02:00,1,40,80,80,198,158,0,0,49892,4739,498824,493927,3616.53,8824,0,0,1206386,11029,938408,918557,14186.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:33:01+02:00,1,40,80,79,198,158,0,0,49893,4745,498832,493929,666.133,8828,0,0,1206387,11037,938421,918597,960.533,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:33:16+02:00,1,40,80,79,198,158,0,0,49903,4745,498897,493994,5341.33,8828,0,0,1206546,11043,938578,918708,86829.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:33:46+02:00,1,40,80,78,198,158,0,0,49912,4745,498925,494023,1234.67,8835,0,0,1206585,11045,938682,918803,12246.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:34:01+02:00,1,40,80,80,198,158,0,0,49912,4746,498931,494027,195.733,8835,0,0,1206601,11050,938724,918839,8771.2,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:34:15+02:00,1,40,80,81,198,158,0,0,49958,4756,499436,494525,26869.1,8840,0,0,1208470,11060,940055,920156,1093800,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:34:46+02:00,1,40,80,79,198,158,0,0,49973,4776,499519,494587,5092.8,8843,0,0,1208514,11093,940180,920247,4480.53,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:35:16+02:00,1,40,80,78,198,158,0,0,49994,4791,499649,494703,6387.2,8853,0,0,1208700,11113,940421,920461,63422.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:35:30+02:00,1,40,80,78,198,158,0,0,49996,4791,499668,494720,1193.14,8858,0,0,1208702,11116,940443,920513,1374.29,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:35:31+02:00,1,40,80,82,198,158,0,0,49996,4791,499668,494720,1193.14,8858,0,0,1208702,11116,940443,920513,1374.29,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:36:01+02:00,1,40,80,78,198,158,0,0,49999,4791,499687,494739,221.333,8876,0,0,1208727,11123,940515,920569,502.933,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:36:16+02:00,1,40,80,78,198,158,0,0,49999,4791,499688,494739,22.4,8884,0,0,1208748,11124,940575,920569,11817.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:36:31+02:00,1,40,80,81,198,158,0,0,50003,4799,499707,494753,1782.93,8893,0,0,1208772,11133,940628,920645,12984,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:36:46+02:00,1,40,80,80,198,158,0,0,50006,4799,499724,494768,1626.13,8897,0,0,1208796,11137,940690,920661,12974.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:37:16+02:00,1,40,80,82,198,158,0,0,50029,4799,499894,494939,11848,8907,0,0,1209065,11143,940987,920940,137186,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:37:46+02:00,1,40,80,80,198,158,0,0,50039,4799,499950,494993,5590.4,8920,0,0,1209104,11148,941095,921027,20711.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:38:01+02:00,1,40,80,81,198,158,0,0,50042,4810,499980,495012,1410.13,8925,0,0,1209107,11165,941129,921079,1859.2,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:38:16+02:00,1,40,80,81,198,158,0,0,50047,4818,500008,495034,2773.87,8930,0,0,1209142,11175,941223,921124,19218.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:38:31+02:00,1,40,80,79,198,158,0,0,50092,4820,500367,495391,24563.2,8932,0,0,1209688,11177,941735,921628,298347,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:38:46+02:00,1,40,80,80,198,158,0,0,50098,4820,500393,495416,3535.47,8937,0,0,1209701,11182,941778,921661,6861.33,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:39:46+02:00,1,40,80,81,198,158,0,0,50118,4827,500552,495567,2715.2,8951,0,0,1210035,11195,942153,922007,2043.2,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:40:16+02:00,1,40,80,82,198,158,0,0,50120,4833,500573,495583,419.2,8957,0,0,1210058,11206,942222,922060,11933.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:40:30+02:00,1,40,80,82,198,158,0,0,50120,4833,500574,495583,24,8957,0,0,1210058,11206,942223,922100,44.5714,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:40:31+02:00,1,40,80,83,198,158,0,0,50120,4833,500574,495583,24,8957,0,0,1210058,11206,942223,922100,44.5714,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:40:46+02:00,1,40,80,80,198,158,0,0,50124,4833,500583,495592,1976,8960,0,0,1210080,11207,942271,922107,11400.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:41:01+02:00,1,40,80,81,198,158,0,0,50127,4834,500604,495613,1526.4,8965,0,0,1210083,11212,942297,922196,1650.13,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:41:16+02:00,1,40,80,79,198,158,0,0,50127,4834,500605,495614,22.4,8965,0,0,1210115,11214,942373,922197,17802.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:41:46+02:00,1,40,80,80,198,158,0,0,50142,4840,500743,495745,2018.67,8975,0,0,1210456,11224,942676,922477,13309.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:42:01+02:00,1,40,80,81,198,158,0,0,50144,4841,500757,495759,1107.43,8975,0,0,1210458,11230,942688,922527,921.714,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:42:16+02:00,1,40,80,81,198,158,0,0,50144,4841,500760,495762,123,8979,0,0,1210479,11231,942741,922532,10861,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:43:01+02:00,1,40,80,81,198,158,0,0,50147,4842,500773,495776,44.8,8984,0,0,1210505,11248,942811,922623,2155.73,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:43:16+02:00,1,40,80,79,198,158,0,0,50152,4855,500813,495803,2934.4,8985,0,0,1210532,11262,942893,922648,14419.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:43:31+02:00,1,40,80,75,198,158,0,0,50403,4857,503325,498331,136905,8998,0,0,1215309,11264,946905,926647,2609230,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:43:46+02:00,1,40,80,75,198,158,0,0,50758,4857,506226,501212,194013,9005,0,0,1217325,11265,949406,929137,1100510,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:44:01+02:00,1,40,80,81,198,158,0,0,50825,4860,506798,501780,36552.5,9006,0,0,1217911,11272,950061,929783,320406,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:44:16+02:00,1,40,80,81,198,158,0,0,50945,4860,507798,502780,65671.5,9009,0,0,1218846,11272,951179,930900,510294,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:45:01+02:00,1,40,80,80,198,158,0,0,51111,4867,509138,504113,34029.9,9016,0,0,1220470,11294,952891,932581,379519,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:45:16+02:00,1,40,80,81,198,158,0,0,51119,4869,509187,504162,4756.27,9018,0,0,1220485,11296,952959,932645,8150.93,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:45:31+02:00,1,40,80,78,198,158,0,0,51205,4869,509802,504776,46726.9,9022,0,0,1221523,11298,953969,933691,566821,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:45:45+02:00,1,40,80,78,198,158,0,0,51238,4869,509991,504971,19323.4,9025,0,0,1221573,11299,954099,933778,29234.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:46:01+02:00,1,40,80,82,198,158,0,0,51339,4870,510672,505644,51787,9031,0,0,1222119,11309,954830,934539,279530,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:46:16+02:00,1,40,80,80,198,158,0,0,51619,4870,513126,508103,152877,9038,0,0,1225362,11310,957949,937606,1771100,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:46:31+02:00,1,40,80,78,198,158,0,0,51643,4870,513291,508263,13034.7,9041,0,0,1225566,11310,958273,937962,111641,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:46:45+02:00,1,40,80,78,198,158,0,0,51788,4876,514320,509286,84724,9044,0,0,1226603,11317,959472,939111,606508,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:46:46+02:00,1,40,80,79,198,158,0,0,51788,4876,514320,509286,84724,9044,0,0,1226603,11317,959472,939111,606508,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:47:00+02:00,1,40,80,79,198,158,0,0,51870,4877,515142,510107,45281.6,9049,0,0,1227819,11323,960610,940238,663983,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:47:31+02:00,1,40,80,79,198,158,0,0,51881,4889,515221,510175,5139,9050,0,0,1227846,11335,960657,940273,13829.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:48:01+02:00,1,40,80,79,198,158,0,0,51901,4895,515367,510314,736.533,9063,0,0,1228136,11345,960974,940566,12137.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:48:16+02:00,1,40,80,79,198,158,0,0,51901,4901,515368,510315,22.4,9069,0,0,1228138,11356,960993,940569,1184.53,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:48:31+02:00,1,40,80,83,198,158,0,0,51904,4901,515390,510331,1481.07,9070,0,0,1228150,11356,961027,940601,6403.73,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:48:46+02:00,1,40,80,81,198,158,0,0,51908,4901,515404,510345,2468.8,9079,0,0,1228166,11357,961069,940633,8683.73,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:49:01+02:00,1,40,80,80,198,158,0,0,51908,4902,515408,510348,110.933,9081,0,0,1228187,11363,961120,940676,11552.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:49:15+02:00,1,40,80,76,198,158,0,0,51908,4902,515408,510348,110.933,9081,0,0,1228187,11363,961120,940676,11552.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:49:16+02:00,1,40,80,76,198,158,0,0,51908,4902,515408,510348,0,9085,0,0,1228187,11363,961126,940678,248.533,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:50:01+02:00,1,40,80,79,198,158,0,0,51927,4906,515558,510495,129.6,9095,0,0,1228541,11374,961479,941010,11633.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:50:16+02:00,1,40,80,78,198,158,0,0,51927,4906,515559,510498,45.8667,9096,0,0,1228541,11374,961481,941013,107.733,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:50:31+02:00,1,40,80,77,198,158,0,0,51930,4906,515583,510519,1579.73,9100,0,0,1228551,11374,961503,941032,5384,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:50:46+02:00,1,40,80,77,198,158,0,0,51935,4906,515612,510548,2997.87,9102,0,0,1228577,11375,961572,941095,14458.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:51:01+02:00,1,40,80,81,198,158,0,0,51935,4907,515614,510549,70.4,9105,0,0,1228598,11382,961623,941136,11533.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:51:31+02:00,1,40,80,78,198,158,0,0,51939,4913,515644,510577,1017.6,9112,0,0,1228603,11390,961661,941164,1717.33,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:51:46+02:00,1,40,80,76,198,158,0,0,51954,4913,515772,510701,8531.2,9115,0,0,1228897,11390,961925,941420,160289,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:52:00+02:00,1,40,80,77,198,158,0,0,51956,4914,515785,510715,984.571,9120,0,0,1228898,11395,961937,941461,892,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:52:16+02:00,1,40,80,77,198,158,0,0,51956,4914,515787,510715,66,9121,0,0,1228931,11396,962020,941504,16949,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:52:46+02:00,1,40,80,77,198,158,0,0,51960,4914,515805,510735,1230.4,9131,0,0,1228959,11409,962095,941560,14184.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:53:01+02:00,1,40,80,76,198,158,0,0,51966,4931,515846,510759,3393.6,9132,0,0,1228964,11433,962134,941576,3141.33,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:53:16+02:00,1,40,80,76,198,158,0,0,51966,4933,515852,510761,285.867,9136,0,0,1228986,11434,962189,941620,11715.2,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:53:46+02:00,1,40,80,79,198,158,0,0,51977,4933,515946,510856,5475.2,9141,0,0,1229220,11435,962402,941827,127839,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:54:01+02:00,1,40,80,79,198,158,0,0,51979,4934,515968,510876,1565.33,9146,0,0,1229223,11440,962424,941844,1491.73,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:54:16+02:00,1,40,80,80,198,158,0,0,51979,4934,515968,510876,0,9147,0,0,1229244,11441,962470,941884,11248,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:54:31+02:00,1,40,80,81,198,158,0,0,51980,4940,515973,510881,178.133,9151,0,0,1229245,11455,962487,941887,872.533,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:54:46+02:00,1,40,80,81,198,158,0,0,51983,4940,515986,510889,1753.6,9152,0,0,1229268,11455,962539,941934,12717.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:55:01+02:00,1,40,80,81,198,158,0,0,51984,4941,515997,510898,402.133,9156,0,0,1229270,11461,962559,941945,978.133,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:55:31+02:00,1,40,80,81,198,158,0,0,51985,4941,516004,510906,22.4,9161,0,0,1229291,11461,962607,941989,41.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:56:00+02:00,1,40,80,80,198,158,0,0,51999,4941,516120,511022,1676,9168,0,0,1229565,11463,962854,942231,630.857,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:56:16+02:00,1,40,80,80,198,158,0,0,52000,4948,516128,511028,483.5,9173,0,0,1229586,11473,962912,942276,11176.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:56:31+02:00,1,40,80,81,198,158,0,0,52001,4948,516137,511032,688.533,9174,0,0,1229603,11476,962947,942307,9049.07,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:56:46+02:00,1,40,80,81,198,158,0,0,52006,4948,516148,511043,2350.4,9178,0,0,1229634,11476,963011,942358,17115.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:57:01+02:00,1,40,80,82,198,158,0,0,52006,4949,516150,511048,57.6,9178,0,0,1229634,11482,963013,942365,84.2667,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:57:16+02:00,1,40,80,77,198,158,0,0,52006,4949,516150,511048,57.6,9178,0,0,1229634,11482,963013,942365,84.2667,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:58:01+02:00,1,40,80,81,198,158,0,0,52026,4955,516302,511189,819.2,9190,0,0,1229966,11503,963368,942681,1234.13,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:58:30+02:00,1,40,80,80,198,158,0,0,52030,4955,516327,511214,2018.86,9195,0,0,1229990,11508,963443,942741,1529.71,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:58:31+02:00,1,40,80,82,198,158,0,0,52030,4955,516327,511214,2018.86,9195,0,0,1229990,11508,963443,942741,1529.71,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:58:46+02:00,1,40,80,80,198,158,0,0,52033,4955,516337,511225,1208.5,9196,0,0,1230013,11508,963493,942791,11505.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:59:01+02:00,1,40,80,81,198,158,0,0,52033,4955,516340,511227,67.2,9200,0,0,1230014,11513,963501,942792,337.067,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:59:16+02:00,1,40,80,81,198,158,0,0,52034,4955,516347,511234,333.867,9200,0,0,1230035,11515,963555,942841,11697.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T10:59:45+02:00,1,40,80,82,198,158,0,0,52050,4961,516416,511298,8610.86,9205,0,0,1230140,11522,963690,942964,60683.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:00:01+02:00,1,40,80,80,198,158,0,0,52051,4961,516425,511306,564,9210,0,0,1230141,11527,963699,942970,541,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:00:16+02:00,1,40,80,80,198,158,0,0,52052,4961,516432,511313,310.4,9210,0,0,1230163,11528,963756,943019,11830.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:00:46+02:00,1,40,80,82,198,180,0,0,52093,5057,516653,511425,22828.3,9234,0,0,1230208,11610,963979,943141,24494.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:01:00+02:00,1,40,80,82,198,187,0,0,52152,5113,516834,511549,22096,9246,0,0,1230311,11633,964220,943368,30878.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:01:46+02:00,1,40,80,82,198,190,0,0,52242,5164,517183,511840,22919.5,9254,0,0,1230693,11645,964728,943831,177603,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:02:15+02:00,1,40,80,84,198,190,0,0,52296,5214,517333,511941,18921.1,9259,0,0,1230768,11663,964934,944026,36721.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:02:46+02:00,1,40,80,82,198,190,0,0,52366,5258,517565,512123,19548.3,9264,0,0,1230894,11674,965213,944275,41794.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:03:01+02:00,1,40,80,80,198,190,0,0,52389,5286,517640,512175,12678.9,9264,0,0,1230905,11692,965266,944319,5846.93,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:03:15+02:00,1,40,80,80,198,193,0,0,52413,5316,517725,512236,14058.9,9275,0,0,1230944,11712,965384,944415,22728,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:03:16+02:00,1,40,80,82,198,193,0,0,52413,5316,517725,512236,14058.9,9275,0,0,1230944,11712,965384,944415,22728,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:03:30+02:00,1,40,80,82,198,193,0,0,52441,5341,517820,512295,14921.6,9275,0,0,1230974,11712,965475,944492,16289.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:03:46+02:00,1,40,80,82,198,193,0,0,52481,5360,517960,512413,20812.5,9277,0,0,1231191,11714,965726,944738,111090,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:04:01+02:00,1,40,80,81,198,193,0,0,52504,5379,518029,512464,12377.1,9285,0,0,1231204,11727,965786,944776,6960.53,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:04:16+02:00,1,40,80,81,198,193,0,0,52538,5395,518118,512534,18467.7,9285,0,0,1231259,11733,965917,944899,30298.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:04:31+02:00,1,40,80,84,198,193,0,0,52570,5414,518228,512625,17761.6,9292,0,0,1231292,11733,966019,944999,18266.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:04:46+02:00,1,40,80,81,198,193,0,0,52570,5414,518228,512625,17761.6,9292,0,0,1231292,11733,966019,944999,18266.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:05:16+02:00,1,40,80,82,198,196,0,0,52658,5484,518479,512804,12764.3,9314,0,0,1231428,11758,966378,945308,20715.2,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:05:46+02:00,1,40,80,80,198,196,0,0,52701,5515,518614,512913,10061.9,9323,0,0,1231484,11761,966539,945498,20409.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:06:15+02:00,1,40,80,79,198,205,0,0,52768,5562,518880,513128,15851.4,9345,0,0,1231817,11779,966981,945881,35721.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:06:31+02:00,1,40,80,81,198,208,0,0,52809,5602,518971,513183,22498.7,9350,0,0,1231891,11801,967127,946004,40229.3,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:06:46+02:00,1,40,80,80,198,208,0,0,52848,5618,519087,513271,20160,9354,0,0,1231949,11802,967285,946131,29911.5,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:07:01+02:00,1,40,80,82,198,208,0,0,52871,5635,519155,513321,12293.3,9359,0,0,1231960,11814,967334,946170,5596.27,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:08:16+02:00,1,40,80,81,198,208,0,0,53017,5733,519620,513684,14458.1,9376,0,0,1232341,11838,967989,946778,22771.2,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:08:46+02:00,1,40,80,82,198,208,0,0,53073,5773,519773,513801,17065.6,9384,0,0,1232402,11839,968167,946955,24620.8,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:09:01+02:00,1,40,80,79,198,208,0,0,53110,5800,519861,513864,20442.1,9388,0,0,1232480,11849,968298,947073,42402.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:09:16+02:00,1,40,80,79,198,208,0,0,53136,5817,519933,513913,14308.3,9390,0,0,1232520,11853,968410,947167,22369.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:09:31+02:00,1,40,80,79,198,208,0,0,53155,5832,519993,513958,10408,9394,0,0,1232530,11855,968454,947205,5221.33,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:10:01+02:00,1,40,80,80,198,208,0,0,53214,5865,520236,514167,16424,9399,0,0,1232845,11868,968800,947545,149806,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:10:16+02:00,1,40,80,79,198,208,0,0,53245,5894,520313,514216,17001.6,9401,0,0,1232914,11870,968954,947683,38211.7,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:10:30+02:00,1,40,80,79,198,208,0,0,53287,5925,520442,514312,24530.9,9405,0,0,1232966,11881,969086,947800,30086.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:11:01+02:00,1,40,80,82,198,208,0,0,53330,5962,520568,514411,7809.07,9411,0,0,1233015,11892,969226,947933,4889.6,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:11:31+02:00,1,40,80,80,198,208,0,0,53382,6001,520714,514518,14285.3,9417,0,0,1233081,11900,969412,948108,14842.1,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:11:46+02:00,1,40,80,80,198,208,0,0,53419,6024,520802,514579,20246.4,9418,0,0,1233148,11900,969554,948238,36486.9,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:12:01+02:00,1,40,80,81,198,208,0,0,53449,6043,520947,514707,16362.1,9422,0,0,1233353,11909,969750,948430,111817,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:12:16+02:00,1,40,80,81,198,208,0,0,53476,6069,521022,514757,15182.9,9423,0,0,1233410,11913,969885,948562,31420.8,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:12:31+02:00,1,40,80,81,198,208,0,0,53510,6100,521106,514806,18339.7,9427,0,0,1233461,11915,969992,948665,27550.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:12:46+02:00,1,40,80,80,198,208,0,0,53510,6100,521106,514806,18339.7,9427,0,0,1233461,11915,969992,948665,27550.4,radio_5G,A491B16F74AD
ap-statis,2019-05-02T11:13:01+02:00,1,40,80,77,198,209,0,0,53574,6155,521274,514926,16818.1,9432,0,0,1233575,11928,970233,948898,25544,radio_5G,A491B16F74AD
