name,time,Capabilities,IfRepeater,RSSI,RX-Errors,RX-KBytes,RX-Packets,RX-Phyrate,RX_bitRate,State,TX-Errors,TX-KBytes,TX-Packets,TX-Phyrate,TX_bitRate,apmac,deviceaddress,interface
ap-station_last4,2019-05-03T02:12:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,99,1073,150,0,14,0,4333,9819,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:14:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7289,56145,293,1094.4,14,0,89710,111737,433,726.4,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:14:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36859,347671,293,130.667,14,0,2590283,1801070,293,1120.53,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:14:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-78,0,47317,494217,351,22.4,14,0,1298279,956307,260,44.8,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:14:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,107,1113,150,2971.73,14,0,4371,9901,120,8682.67,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:14:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7289,56145,293,0,14,0,89715,111747,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:14:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36862,347686,351,1512,14,0,2590289,1801086,293,3142.93,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:14:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494217,351,0,14,0,1298284,956317,195,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:14:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,107,1114,150,22.4,14,0,4376,9912,120,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:15:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7294,56167,351,2265.6,14,0,89723,111772,433,1404.8,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:15:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-58,0,36864,347702,390,173.867,14,0,2590297,1801108,263,1136,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:15:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494217,351,0,14,0,1298290,956329,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:15:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,107,1115,150,0,14,0,4381,9924,90,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:15:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7294,56168,351,22.4,14,0,89728,111783,433,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:15:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36866,347716,390,1500.27,14,0,2590305,1801133,293,4824,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:15:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494217,351,0,14,0,1298295,956339,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:15:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,107,1115,150,0,14,0,4386,9934,108,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:16:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7294,56168,351,0,14,0,89733,111795,433,2800.53,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:16:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494218,585,0,14,0,1298300,956352,260,2800.53,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:16:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7297,56184,351,1593.6,14,0,89736,111810,433,1497.07,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:16:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36876,347821,117,107.2,14,0,2590560,1801336,293,1729.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:16:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494218,585,0,14,0,1298300,956352,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:16:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,108,1128,150,699.733,14,0,4392,9949,120,92.8,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:16:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7297,56188,234,382.933,14,0,89744,111831,433,4704.53,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:16:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,36880,347842,293,2139.73,14,0,2590568,1801359,293,4261.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:16:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494218,585,0,14,0,1298308,956370,195,4430.4,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:16:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,108,1130,150,151.467,14,0,4400,9967,120,4430.4,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:17:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7297,56189,351,24.5333,14,0,89745,111833,433,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:17:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,36880,347843,351,45.8667,14,0,2590568,1801359,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:17:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494218,585,0,14,0,1298308,956372,260,74.6667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:17:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,108,1130,150,0,14,0,4400,9969,120,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:18:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7301,56211,390,0,14,0,89758,111869,433,37.3333,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:18:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-59,0,36895,347990,293,5966.93,14,0,2590901,1801632,293,173531,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:18:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494219,585,0,14,0,1298318,956394,260,37.3333,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:18:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1134,150,0,14,0,4410,9991,90,37.3333,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:18:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7301,56211,263,0,14,0,89763,111880,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:18:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,36897,348003,293,796.8,14,0,2590907,1801644,293,114.667,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:18:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494219,585,0,14,0,1298324,956405,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:18:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1136,150,22.4,14,0,4415,10002,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:18:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7306,56233,293,2238.4,14,0,89770,111905,433,4261.33,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:18:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36901,348013,351,2323.73,14,0,2590917,1801664,293,5443.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:18:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47317,494219,585,0,14,0,1298329,956415,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:18:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1136,150,0,14,0,4420,10012,120,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:19:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7306,56233,293,0,14,0,89771,111907,433,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:19:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-59,0,36902,348025,234,506.667,14,0,2590918,1801674,293,682.667,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:19:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-72,0,47318,494220,585,22.4,14,0,1298329,956418,260,119.467,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:19:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1137,150,22.4,14,0,4420,10014,120,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:19:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7306,56233,293,0,14,0,89776,111917,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:19:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36902,348028,263,103.467,14,0,2590923,1801685,293,2811.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:19:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47318,494220,585,0,14,0,1298334,956428,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:19:16+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1138,150,22.4,14,0,4426,10025,7,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:19:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7306,56237,293,382.933,14,0,89781,111930,433,3036.8,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:19:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,36905,348040,263,1252.8,14,0,2590930,1801703,293,3924.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:19:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47318,494220,585,0,14,0,1298339,956438,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:19:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1138,150,0,14,0,4431,10035,120,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:20:15+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36915,348145,351,713.714,14,0,2591165,1801889,263,2960.57,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:20:15+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47318,494220,585,0,14,0,1298344,956450,260,2960.57,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:20:15+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1138,150,0,14,0,4436,10047,120,2960.57,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:21:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7309,56253,293,0,14,0,89799,111977,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:21:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36918,348168,88,22.4,14,0,2591178,1801924,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:21:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47318,494221,351,0,14,0,1298355,956473,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:21:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1139,150,0,14,0,4446,10070,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:21:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7309,56253,293,0,14,0,89804,111988,433,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:21:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36920,348178,176,1276.27,14,0,2591185,1801941,293,3882.13,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:21:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47318,494221,351,0,14,0,1298360,956483,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:21:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1139,150,0,14,0,4451,10080,120,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:22:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7312,56267,293,0,14,0,89811,112008,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:22:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36931,348289,351,84.8,14,0,2591430,1802135,325,62.4,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:22:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47318,494222,234,0,14,0,1298365,956496,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:22:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1140,150,0,14,0,4456,10093,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:23:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7313,56277,351,789.333,14,0,89822,112037,390,3393.6,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:23:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36934,348307,293,345.6,14,0,2591443,1802170,293,3233.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:23:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47318,494222,234,0,14,0,1298375,956518,390,2800.53,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:23:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1140,150,0,14,0,4467,10115,90,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:24:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7313,56277,351,0,14,0,89827,112049,390,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:24:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-57,0,36948,348440,234,5629.33,14,0,2591759,1802415,293,168750,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:24:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47319,494234,351,0,14,0,1298381,956533,260,74.6667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:24:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1141,81,0,14,0,4472,10127,120,37.3333,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:24:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7317,56297,351,2186.13,14,0,89835,112073,433,4214.93,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:24:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36948,348450,293,443.733,14,0,2591764,1802433,293,3251.73,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:24:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47319,494234,351,0,14,0,1298386,956543,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:24:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1141,81,0,14,0,4477,10138,120,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:24:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7317,56297,351,0,14,0,89838,112081,433,1667.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:24:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-67,0,36949,348452,351,84.8,14,0,2591768,1802442,293,1729.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:24:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47319,494235,650,22.4,14,0,1298389,956551,180,1667.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:24:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1141,81,0,14,0,4480,10146,60,1667.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:25:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7317,56299,176,24.5333,14,0,89843,112094,433,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:25:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36951,348460,176,22.4,14,0,2591775,1802457,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:25:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47319,494236,234,22.4,14,0,1298394,956564,260,119.467,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:25:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1141,81,0,14,0,4485,10158,135,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:25:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36952,348469,263,731.2,14,0,2591780,1802469,293,2874.13,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:25:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47319,494237,585,22.4,14,0,1298399,956574,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:25:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1142,81,22.4,14,0,4490,10169,90,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:25:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7320,56312,390,0,14,0,89850,112113,325,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:25:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36953,348476,293,323.2,14,0,2591781,1802476,293,425.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:25:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47319,494237,585,0,14,0,1298399,956574,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:25:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1142,81,0,14,0,4490,10169,90,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:25:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7320,56312,390,0,14,0,89855,112123,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:25:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36955,348483,351,1142.93,14,0,2591787,1802491,293,3773.33,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:25:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47319,494237,585,0,14,0,1298404,956584,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:25:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1142,81,0,14,0,4496,10179,60,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:26:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7321,56321,390,785.6,14,0,89861,112141,433,3308.27,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:26:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36964,348556,88,44.8,14,0,2591965,1802631,293,2805.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:26:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47319,494238,527,0,14,0,1298409,956596,234,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:26:16+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1142,81,0,14,0,4501,10191,120,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:26:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1143,150,22.4,14,0,4506,10202,90,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:27:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1143,150,0,14,0,4516,10224,108,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:28:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36984,348706,293,6565.87,14,0,2592249,1802895,293,143631,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:28:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47319,494244,527,22.4,14,0,1298430,956642,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:28:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1144,150,22.4,14,0,4521,10237,120,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:28:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36985,348716,117,441.067,14,0,2592250,1802902,293,442.133,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:28:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47319,494244,527,0,14,0,1298430,956642,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:28:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1144,150,0,14,0,4521,10237,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:28:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7327,56359,176,0,14,0,89899,112224,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:28:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36988,348730,234,1805.87,14,0,2592257,1802919,293,3882.13,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:28:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47319,494244,527,0,14,0,1298435,956652,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:28:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1144,150,0,14,0,4526,10247,90,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:29:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,36991,348754,293,1558.93,14,0,2592270,1802956,293,4413.33,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:29:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47319,494245,527,0,14,0,1298445,956675,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:29:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1145,150,22.4,14,0,4537,10270,60,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:30:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7329,56371,263,0,14,0,89916,112266,390,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:30:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7329,56371,263,0,14,0,89916,112266,390,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:30:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,37007,348905,293,750.933,14,0,2592625,1803235,293,1691.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:30:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47319,494245,527,0,14,0,1298451,956687,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:30:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1145,150,0,14,0,4542,10282,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:31:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7331,56379,263,0,14,0,89922,112284,433,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:31:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37010,348921,351,68.2667,14,0,2592633,1803258,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:31:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47321,494260,351,667.733,14,0,1298457,956706,260,618.667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:31:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1145,150,0,14,0,4547,10294,135,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:31:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7331,56379,263,0,14,0,89927,112294,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:31:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37015,348950,293,41.6,14,0,2592645,1803288,325,113.067,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:31:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494278,527,22.4,14,0,1298474,956732,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:31:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1146,150,0,14,0,4552,10305,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:32:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7333,56394,293,28.8,14,0,89934,112315,433,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:32:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37017,348969,351,597.867,14,0,2592652,1803309,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:32:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494279,527,0,14,0,1298479,956744,260,74.6667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:32:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1146,150,0,14,0,4558,10317,135,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:34:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7338,56422,293,0,14,0,89963,112387,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:34:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37060,349320,351,12825.1,14,0,2593421,1803953,293,243853,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:34:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494282,527,0,14,0,1298505,956798,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:34:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1148,150,22.4,14,0,4578,10361,150,44.8,A491B16F74AD,DEF3,ap1
